Route,Dep_Index,Arr_Index,Flight_No_Dep,Flight_No_Arr,Scheduled_Tail,Actual_Tail,Gap_Hours,Is_Aircraft_Swapped
HAN->SGN,18998,23834,VJ135,VJ135,VN-A532,VN-A532,1.8833,False
HAN->SGN,19020,23867,VJ149,VJ149,LY-NVG,LY-NVG,1.8167,False
HAN->SGN,19024,23869,QH211,QH211,PK-BBK,PK-BBK,1.9333,False
HAN->SGN,19026,23873,VJ127,VJ127,VN-A674,VN-A674,1.8833,False
HAN->SGN,19032,23880,VN247,VN247,VN-A613,VN-A613,2.0667,False
HAN->SGN,19037,23891,9G821,9G821,VN-A286,VN-A286,2.0833,False
HAN->SGN,19041,23902,VN7013,VN7013,VN-A866,VN-A866,1.9833,False
HAN->SGN,19043,23903,VU751,VU751,VN-A136,VN-A136,2.0,False
HAN->SGN,19045,23911,VN209,VN209,VN-A869,VN-A869,1.7667,False
HAN->SGN,19050,23916,QH207,QH207,VN-A227,VN-A227,1.8333,False
HAN->SGN,19062,23932,VN245,VN245,VN-A893,VN-A893,1.85,False
HAN->SGN,19066,23938,VJ1165,VJ1165,VN-A636,VN-A636,1.8333,False
HAN->SGN,19072,23947,VN207,VN207,VN-A622,VN-A622,1.7333,False
HAN->SGN,19075,23949,QH203,QH203,VN-A585,VN-A585,1.85,False
HAN->SGN,19076,23950,VJ181,VJ181,VN-A526,VN-A526,1.8,False
HAN->SGN,19087,23962,9G805,9G805,VN-A284,VN-A284,1.6667,False
HAN->SGN,19093,23966,VU745,VU745,VN-A129,VN-A129,1.8,False
HAN->SGN,19094,23969,VN243,VN243,VN-A861,VN-A861,1.7167,False
HAN->SGN,19096,23972,9G801,9G801,VN-A281,VN-A281,1.6667,False
HAN->SGN,19102,23978,VJ1123,VJ1123,VN-A642,VN-A642,1.8,False
HAN->SGN,19103,23980,VJ185,VJ185,VN-A651,VN-A651,1.8833,False
HAN->SGN,19104,23984,VJ179,VJ179,VN-A641,VN-A641,1.95,False
HAN->SGN,19105,23987,VN205,VN205,VN-A611,VN-A611,1.7833,False
HAN->SGN,19109,23998,VJ1121,VJ1121,VN-A657,VN-A657,1.6833,False
HAN->SGN,19114,24015,9G8803,9G8803,VN-A286,VN-A286,1.6,False
HAN->SGN,19115,24016,VN7011,VN7011,VN-A866,VN-A866,1.6167,False
HAN->SGN,19126,24025,9G8895,9G8895,VN-A282,VN-A282,2.0167,False
HAN->SGN,19130,24032,VJ161,VJ161,VN-A634,VN-A634,2.2167,False
HAN->SGN,19139,24042,VU787,VU787,VN-A289,VN-A289,2.3,False
HAN->SGN,19144,24044,VN7035,VN7035,VN-A515,VN-A515,2.5333,False
HAN->SGN,19155,24049,VJ1125,VJ1125,VN-A685,VN-A685,2.8667,False
HAN->SGN,19157,24058,VJ159,VJ159,VN-A525,VN-A525,2.6167,False
HAN->SGN,19158,24059,VJ171,VJ171,VN-A820,VN-A820,2.7,False
HAN->SGN,19161,24065,9G895,9G895,VN-A279,VN-A279,2.6333,False
HAN->SGN,19173,24130,VN267,VN267,VN-A896,VN-A896,1.6833,False
HAN->SGN,19175,24133,VN7233,VN7233,VN-A868,VN-A868,1.7333,False
HAN->SGN,19177,24137,9G885,9G885,VN-A284,VN-A284,1.9167,False
HAN->SGN,19180,24140,VU787,VU787,VN-A289,VN-A289,2.0,False
HAN->SGN,19181,24145,VU701,VU701,VN-A129,VN-A129,1.8167,False
HAN->SGN,19184,24155,VN7293,VN7293,VN-A878,VN-A878,1.7667,False
HAN->SGN,19187,24161,QH273,QH273,PK-BBK,PK-BBK,1.7,False
HAN->SGN,19197,24180,9G873,9G873,VN-A280,VN-A280,1.8167,False
HAN->SGN,19200,24185,VN219,VN219,VN-A869,VN-A869,1.75,False
HAN->SGN,19201,24187,VJ173,VJ173,VN-A643,VN-A643,1.7833,False
HAN->SGN,19210,24194,VJ131,VJ131,VN-A816,VN-A816,2.05,False
HAN->SGN,19215,24200,9G869,9G869,VN-A286,VN-A286,2.1,False
HAN->SGN,19219,24210,QH271,QH271,VN-A596,VN-A596,1.9167,False
HAN->SGN,19221,24214,VJ193,VJ193,VN-A578,VN-A578,1.85,False
HAN->SGN,19222,24217,VJ169,VJ169,VN-A817,VN-A817,1.7833,False
HAN->SGN,19223,24220,VN259,VN259,VN-A888,VN-A888,1.6833,False
HAN->SGN,19230,24231,VN217,VN217,VN-A873,VN-A873,1.7833,False
HAN->SGN,19231,24232,VJ147,VJ147,VN-A522,VN-A522,1.7833,False
HAN->SGN,19233,24235,VN273,VN273,VN-A893,VN-A893,1.8,False
HAN->SGN,19244,24249,VU779,VU779,9H-MLW,9H-MLW,2.0167,False
HAN->SGN,19247,24256,VJ195,VJ195,VN-A810,VN-A810,1.95,False
HAN->SGN,19249,24260,VJ151,VJ151,LY-NVE,LY-NVE,1.9167,False
HAN->SGN,19252,24269,VJ175,VJ175,VN-A699,VN-A699,1.7833,False
HAN->SGN,19253,24272,VN249,VN249,VN-A899,VN-A899,1.7333,False
HAN->SGN,19256,24275,9G853,9G853,VN-A284,VN-A284,1.7667,False
HAN->SGN,19257,24277,VJ145,VJ145,VN-A820,VN-A820,1.75,False
HAN->SGN,19261,24287,VN215,VN215,VN-A872,VN-A872,1.7167,False
HAN->SGN,19267,24301,VN253,VN253,VN-A879,VN-A879,2.0,False
HAN->SGN,19273,24310,VJ143,VJ143,VN-A815,VN-A815,2.0,False
HAN->SGN,19278,24321,VN7015,VN7015,VN-A867,VN-A867,1.8167,False
HAN->SGN,19283,24326,QH251,QH251,JU-1410,JU-1410,1.8,False
HAN->SGN,19284,24331,VN213,VN213,VN-A869,VN-A869,1.6,False
HAN->SGN,19300,24344,VJ135,VJ135,VN-A532,VN-A532,1.8,False
HAN->SGN,19301,24347,VJ1129,VJ1129,VN-A816,VN-A816,1.6833,False
HAN->SGN,19303,24350,9G837,9G837,VN-A286,VN-A286,1.6333,False
HAN->SGN,19304,24353,VJ137,VJ137,VN-A636,VN-A636,1.75,False
HAN->SGN,19307,24354,VN251,VN251,VN-A865,VN-A865,1.85,False
HAN->SGN,19310,24364,VJ133,VJ133,VN-A817,VN-A817,1.75,False
HAN->SGN,19317,24377,VN211,VN211,VN-A897,VN-A897,1.7,False
HAN->SGN,19326,24384,QH211,QH211,ER-00005,ER-00005,1.9167,False
HAN->SGN,19327,24388,VU751,VU751,VN-A289,VN-A289,1.85,False
HAN->SGN,19332,24396,VJ149,VJ149,LY-NVG,LY-NVG,1.7,False
HAN->SGN,19334,24398,VU775,VU775,VN-A136,VN-A136,1.7333,False
HAN->SGN,19342,24412,9G821,9G821,VN-A284,VN-A284,1.7667,False
HAN->SGN,19349,24421,VN209,VN209,VN-A899,VN-A899,1.8833,False
HAN->SGN,19352,24427,VJ127,VJ127,VN-A544,VN-A544,1.7333,False
HAN->SGN,19356,24433,VJ125,VJ125,VN-A820,VN-A820,1.7,False
HAN->SGN,19365,24448,VN245,VN245,VN-A870,VN-A870,1.6167,False
HAN->SGN,19374,24457,VN7013,VN7013,VN-A612,VN-A612,1.7,False
HAN->SGN,19380,24469,VN207,VN207,VN-A869,VN-A869,1.5833,False
HAN->SGN,19383,24470,VJ181,VJ181,VN-A633,VN-A633,1.65,False
HAN->SGN,19385,24471,9G805,9G805,VN-A286,VN-A286,1.8167,False
HAN->SGN,19386,24476,VJ1123,VJ1123,VN-A675,VN-A675,1.8333,False
HAN->SGN,19387,24481,VU745,VU745,VN-A129,VN-A129,1.65,False
HAN->SGN,19390,24484,VN243,VN243,VN-A865,VN-A865,1.6167,False
HAN->SGN,19392,24487,9G801,9G801,VN-A909,VN-A909,1.65,False
HAN->SGN,19396,24492,VN205,VN205,VN-A353,VN-A353,1.7,False
HAN->SGN,19398,24500,VJ185,VJ185,VN-A685,VN-A685,1.75,False
HAN->SGN,19399,24503,VJ179,VJ179,VN-A632,VN-A632,1.6333,False
HAN->SGN,19402,24507,FX5775,FX5775,N120FE,N120FE,1.65,False
HAN->SGN,19404,24513,VJ1121,VJ1121,VN-A522,VN-A522,1.7167,False
HAN->SGN,19407,24518,9G8803,9G8803,VN-A284,VN-A284,1.6833,False
HAN->SGN,19410,24527,VJ158,VJ158,VN-A639,VN-A639,1.6667,False
HAN->SGN,19411,24528,VJ171,VJ171,VN-A820,VN-A820,1.75,False
HAN->SGN,19423,24541,VJ1125,VJ1125,VN-A657,VN-A657,1.6833,False
HAN->SGN,19426,24544,9G8894,9G8894,VN-A282,VN-A282,1.65,False
HAN->SGN,19433,24551,VN7011,VN7011,VN-A358,VN-A358,2.0167,False
HAN->SGN,19457,25413,VJ171,VJ171,VN-A816,VN-A816,1.95,False
HAN->SGN,19458,25419,VN6025,VN6025,VN-A363,VN-A363,1.8167,False
HAN->SGN,19459,25423,QH283,QH283,PK-BBK,PK-BBK,1.85,False
HAN->SGN,19460,25425,QH273,QH273,VN-A227,VN-A227,1.85,False
HAN->SGN,19462,25430,VN7251,VN7251,VN-A336,VN-A336,1.7167,False
HAN->SGN,19467,24631,VN267,VN267,VN-A610,VN-A610,1.65,False
HAN->SGN,19468,24633,VJ161,VJ161,VN-A685,VN-A685,1.6833,False
HAN->SGN,19470,24636,9G885,9G885,VN-A284,VN-A284,1.7667,False
HAN->SGN,19472,24643,VN221,VN221,VN-A888,VN-A888,1.65,False
HAN->SGN,19474,24645,VU701,VU701,VN-A129,VN-A129,1.7,False
HAN->SGN,19480,24649,VJ155,VJ155,VN-A575,VN-A575,1.75,False
HAN->SGN,19484,24656,VU787,VU787,VN-A136,VN-A136,1.6833,False
HAN->SGN,19489,24660,9G869,9G869,VN-A286,VN-A286,1.7667,False
HAN->SGN,19491,24664,VN263,VN263,VN-A873,VN-A873,1.7333,False
HAN->SGN,19492,24665,VJ189,VJ189,VN-A815,VN-A815,1.7667,False
HAN->SGN,19493,24667,VJ177,VJ177,VN-A811,VN-A811,1.7333,False
HAN->SGN,19499,24676,9G873,9G873,VN-A279,VN-A279,1.75,False
HAN->SGN,19509,24692,VN219,VN219,VN-A878,VN-A878,1.6333,False
HAN->SGN,19511,24693,QH271,QH271,VN-A596,VN-A596,1.6833,False
HAN->SGN,19519,24706,VJ193,VJ193,VN-A676,VN-A676,1.7333,False
HAN->SGN,19521,24711,VN259,VN259,VN-A877,VN-A877,1.6167,False
HAN->SGN,19527,24721,VJ163,VJ163,LY-MLI,LY-MLI,1.6167,False
HAN->SGN,19532,24735,VN217,VN217,VN-A895,VN-A895,1.6667,False
HAN->SGN,19538,24739,QH255,QH255,PK-BBK,PK-BBK,1.8167,False
HAN->SGN,19548,24753,VJ195,VJ195,VN-A820,VN-A820,1.7333,False
HAN->SGN,19550,24757,VN273,VN273,VN-A874,VN-A874,1.65,False
HAN->SGN,19551,24755,VJ191,VJ191,VN-A552,VN-A552,1.7667,False
HAN->SGN,19556,24760,VJ145,VJ145,VN-A816,VN-A816,1.85,False
HAN->SGN,19559,24763,VN249,VN249,VN-A889,VN-A889,1.8667,False
HAN->SGN,19560,24765,9G853,9G853,VN-A284,VN-A284,1.8167,False
HAN->SGN,19565,24777,VN215,VN215,VN-A888,VN-A888,1.75,False
HAN->SGN,19566,24780,VN7243,VN7243,VN-A879,VN-A879,1.6667,False
HAN->SGN,19575,24800,VN253,VN253,VN-A896,VN-A896,1.8,False
HAN->SGN,19579,24803,VJ143,VJ143,VN-A811,VN-A811,1.8833,False
HAN->SGN,19589,24816,QH251,QH251,JU-1410,JU-1410,1.7333,False
HAN->SGN,19591,24819,VN213,VN213,VN-A866,VN-A866,1.6333,False
HAN->SGN,19602,24828,VJ183,VJ183,VN-A815,VN-A815,1.85,False
HAN->SGN,19607,24835,9G837,9G837,VN-A286,VN-A286,1.7833,False
HAN->SGN,19612,24841,VN251,VN251,VN-A891,VN-A891,1.9,False
HAN->SGN,19614,24850,VJ129,VJ129,VN-A814,VN-A814,1.7167,False
HAN->SGN,19621,24860,VN211,VN211,VN-A865,VN-A865,1.7667,False
HAN->SGN,19622,24858,VJ135,VJ135,VN-A661,VN-A661,1.9167,False
HAN->SGN,19625,24865,VU771,VU771,VN-A129,VN-A129,1.9167,False
HAN->SGN,19634,24879,QH211,QH211,VN-A227,VN-A227,1.7,False
HAN->SGN,19638,24881,VU775,VU775,VN-A289,VN-A289,1.7833,False
HAN->SGN,19639,24883,VJ149,VJ149,LY-NVG,LY-NVG,1.7167,False
HAN->SGN,19643,24886,VN247,VN247,VN-A609,VN-A609,1.7167,False
HAN->SGN,19653,24902,VN209,VN209,VN-A862,VN-A862,1.7333,False
HAN->SGN,19655,24904,VJ127,VJ127,VN-A644,VN-A644,1.7667,False
HAN->SGN,19660,24912,VU751,VU751,VN-A136,VN-A136,1.6833,False
HAN->SGN,19670,24927,VN245,VN245,VN-A896,VN-A896,1.6167,False
HAN->SGN,19682,24938,VN207,VN207,VN-A866,VN-A866,1.6667,False
HAN->SGN,19685,24944,VJ181,VJ181,VN-A642,VN-A642,1.7167,False
HAN->SGN,19689,24948,9G805,9G805,VN-A286,VN-A286,1.7,False
HAN->SGN,19694,24956,9G801,9G801,VN-A281,VN-A281,1.7,False
HAN->SGN,19697,24963,VN205,VN205,VN-A356,VN-A356,1.7167,False
HAN->SGN,19700,24981,VU781,VU781,VN-A289,VN-A289,1.7,False
HAN->SGN,19728,25863,VJ161,VJ161,VN-A643,VN-A643,1.9167,False
HAN->SGN,19730,25868,VJ171,VJ171,VN-A816,VN-A816,1.7833,False
HAN->SGN,19734,25872,9G885,9G885,VN-A279,VN-A279,1.85,False
HAN->SGN,19739,25886,VN6025,VN6025,VN-A363,VN-A363,1.8167,False
HAN->SGN,19741,25892,VN267,VN267,VN-A869,VN-A869,1.7,False
HAN->SGN,19742,25894,9G895,9G895,VN-A284,VN-A284,1.75,False
HAN->SGN,19744,25900,VJ123,VJ123,VN-A575,VN-A575,1.7167,False
HAN->SGN,19745,25901,VN7241,VN7241,VN-A396,VN-A396,1.75,False
HAN->SGN,19746,25902,QH273,QH273,PK-BBK,PK-BBK,1.75,False
HAN->SGN,19747,25016,VU701,VU701,VN-A129,VN-A129,1.7167,False
HAN->SGN,19749,25023,VN221,VN221,VN-A889,VN-A889,2.0,False
HAN->SGN,19753,25027,QH271,QH271,VN-A227,VN-A227,2.05,False
HAN->SGN,19755,25032,VN7211,VN7211,VN-A879,VN-A879,2.05,False
HAN->SGN,19758,25039,VJ165,VJ165,VN-A674,VN-A674,2.1,False
HAN->SGN,19759,25044,VU787,VU787,VN-A289,VN-A289,1.95,False
HAN->SGN,19764,25058,VN263,VN263,VN-A878,VN-A878,1.9,False
HAN->SGN,19775,25072,9G869,9G869,VN-A280,VN-A280,1.9333,False
HAN->SGN,19777,25074,VJ193,VJ193,VN-A580,VN-A580,1.95,False
HAN->SGN,19778,25075,VJ163,VJ163,LY-MLI,LY-MLI,1.9833,False
HAN->SGN,19779,25079,VN219,VN219,VN-A866,VN-A866,1.85,False
HAN->SGN,19787,25093,VN259,VN259,VN-A888,VN-A888,1.7333,False
HAN->SGN,19792,25098,VJ169,VJ169,VN-A817,VN-A817,1.8833,False
HAN->SGN,19798,25105,VN217,VN217,VN-A863,VN-A863,1.9167,False
HAN->SGN,19800,25108,VN7293,VN7293,VN-A897,VN-A897,1.9167,False
HAN->SGN,19810,25115,VJ147,VJ147,VN-A642,VN-A642,2.1167,False
HAN->SGN,19818,25122,QH255,QH255,VN-A596,VN-A596,2.3,False
HAN->SGN,19821,25127,9G853,9G853,VN-A279,VN-A279,2.2,False
HAN->SGN,19831,25139,VN273,VN273,VN-A877,VN-A877,2.25,False
HAN->SGN,19832,25144,VJ195,VJ195,VN-A820,VN-A820,2.15,False
HAN->SGN,19833,25146,VJ191,VJ191,VN-A548,VN-A548,2.1167,False
HAN->SGN,19835,25150,VJ153,VJ153,VN-A637,VN-A637,2.0167,False
HAN->SGN,19839,25157,VJ145,VJ145,VN-A816,VN-A816,1.9333,False
HAN->SGN,19843,25164,VJ175,VJ175,VN-A554,VN-A554,1.9,False
HAN->SGN,19846,25165,VN253,VN253,VN-A867,VN-A867,2.0167,False
HAN->SGN,19859,25183,VN7291,VN7291,VN-A889,VN-A889,2.1833,False
HAN->SGN,19863,25186,VN251,VN251,VN-A874,VN-A874,2.2667,False
HAN->SGN,19864,25188,VJ143,VJ143,VN-A812,VN-A812,2.2333,False
HAN->SGN,19871,25199,QH251,QH251,JU-1410,JU-1410,2.3167,False
HAN->SGN,19876,25205,VN213,VN213,VN-A886,VN-A886,2.2167,False
HAN->SGN,19887,25213,VJ137,VJ137,VN-A635,VN-A635,2.4,False
HAN->SGN,19891,25215,9G837,9G837,VN-A280,VN-A280,2.5167,False
HAN->SGN,19902,25236,VJ133,VJ133,VN-A817,VN-A817,2.4667,False
HAN->SGN,19912,25246,VJ135,VJ135,VN-A543,VN-A543,2.55,False
HAN->SGN,19914,25248,VN245,VN245,VN-A863,VN-A863,2.5667,False
HAN->SGN,19916,25253,VU771,VU771,VN-A129,VN-A129,2.4167,False
HAN->SGN,19921,25264,QH211,QH211,PK-BBK,PK-BBK,2.2833,False
HAN->SGN,19923,25268,VJ149,VJ149,LY-NVG,LY-NVG,2.2333,False
HAN->SGN,19926,25269,VU775,VU775,VN-A136,VN-A136,2.35,False
HAN->SGN,19939,25283,9G821,9G821,VN-A279,VN-A279,2.3833,False
HAN->SGN,19945,25293,VN209,VN209,VN-A869,VN-A869,2.2,False
HAN->SGN,19948,25298,VJ125,VJ125,VN-A816,VN-A816,2.2333,False
HAN->SGN,19949,25300,VU751,VU751,VN-A289,VN-A289,1.9,False
HAN->SGN,19950,25301,VJ121,VJ121,VN-A811,VN-A811,1.8667,False
HAN->SGN,19953,25303,QH207,QH207,VN-A227,VN-A227,1.9667,False
HAN->SGN,19975,25333,VN207,VN207,VN-A886,VN-A886,1.9667,False
HAN->SGN,19979,25335,QH203,QH203,VN-A597,VN-A597,1.9833,False
HAN->SGN,19981,25339,VJ181,VJ181,VN-A649,VN-A649,1.9,False
HAN->SGN,19983,25344,VN9045,VN9045,VN-A326,VN-A326,1.6667,False
HAN->SGN,19987,25349,9G805,9G805,VN-A280,VN-A280,1.6833,False
HAN->SGN,19992,25357,VN243,VN243,VN-A335,VN-A335,1.6833,False
HAN->SGN,19994,25361,9G801,9G801,VN-A281,VN-A281,1.6833,False
HAN->SGN,19996,25363,VJ1123,VJ1123,VN-A655,VN-A655,1.6667,False
HAN->SGN,19998,25365,VJ185,VJ185,VN-A689,VN-A689,1.7333,False
HAN->SGN,19999,25369,VN205,VN205,VN-A334,VN-A334,1.6667,False
HAN->SGN,20000,25368,VJ179,VJ179,VN-A683,VN-A683,1.7167,False
HAN->SGN,20007,25392,VN7245,VN7245,VN-A613,VN-A613,1.6667,False
HAN->SGN,20011,25395,VU781,VU781,VN-A136,VN-A136,1.6833,False
HAN->SGN,20035,25406,VJ159,VJ159,VN-A657,VN-A657,1.75,False
HAN->SGN,20039,26374,VJ171,VJ171,VN-A816,VN-A816,2.0833,False
HAN->SGN,20042,26382,VN7257,VN7257,VN-A324,VN-A324,1.9833,False
HAN->SGN,20043,26381,VJ187,VJ187,VN-A661,VN-A661,2.0667,False
HAN->SGN,20048,26394,VN7215,VN7215,VN-A331,VN-A331,1.8,False
HAN->SGN,20049,26397,VN6025,VN6025,VN-A363,VN-A363,1.6833,False
HAN->SGN,20050,26398,VN7251,VN7251,VN-A604,VN-A604,1.6833,False
HAN->SGN,20051,26402,9G895,9G895,VN-A284,VN-A284,1.8667,False
HAN->SGN,20052,26407,VJ123,VJ123,VN-A526,VN-A526,1.95,False
HAN->SGN,20053,26409,VN267,VN267,VN-A505,VN-A505,1.9,False
HAN->SGN,20054,25444,VJ161,VJ161,VN-A676,VN-A676,1.9333,False
HAN->SGN,20056,25446,VN7211,VN7211,VN-A615,VN-A615,2.0,False
HAN->SGN,20057,25448,9G885,9G885,VN-A280,VN-A280,1.9667,False
HAN->SGN,20062,25453,VU701,VU701,VN-A129,VN-A129,2.05,False
HAN->SGN,20066,25457,QH273,QH273,VN-A597,VN-A597,2.1667,False
HAN->SGN,20069,25466,VU787,VU787,VN-A136,VN-A136,1.9833,False
HAN->SGN,20070,25471,VN7021,VN7021,VN-A889,VN-A889,1.8667,False
HAN->SGN,20078,25481,VN263,VN263,VN-A610,VN-A610,2.0167,False
HAN->SGN,20079,25484,VJ155,VJ155,,,1.9167,False
HAN->SGN,20092,25506,VJ173,VJ173,VN-A536,VN-A536,2.0833,False
HAN->SGN,20095,25513,VN219,VN219,VN-A888,VN-A888,1.9167,False
HAN->SGN,20098,25517,QH263,QH263,VN-A596,VN-A596,1.8833,False
HAN->SGN,20100,25520,9G869,9G869,VN-A279,VN-A279,1.8833,False
HAN->SGN,20104,25526,VN231,VN231,VN-A896,VN-A896,1.8,False
HAN->SGN,20108,25527,VJ163,VJ163,LY-MLI,LY-MLI,1.85,False
HAN->SGN,20114,25538,VN259,VN259,VN-A873,VN-A873,1.75,False
HAN->SGN,20117,25542,VN257,VN257,VN-A869,VN-A869,1.6,False
HAN->SGN,20125,25546,VJ147,VJ147,VN-A538,VN-A538,1.9333,False
HAN->SGN,20126,25548,VJ145,VJ145,VN-A816,VN-A816,1.8667,False
HAN->SGN,20138,25565,VJ191,VJ191,VN-A662,VN-A662,1.85,False
HAN->SGN,20142,25571,VN273,VN273,VN-A871,VN-A871,1.8,False
HAN->SGN,20145,25572,VJ195,VJ195,VN-A820,VN-A820,1.9167,False
HAN->SGN,20153,25584,9G853,9G853,VN-A280,VN-A280,1.8333,False
HAN->SGN,20155,25590,VN249,VN249,VN-A886,VN-A886,1.7167,False
HAN->SGN,20159,25598,VN215,VN215,VN-A898,VN-A898,1.7,False
HAN->SGN,20171,25622,VN253,VN253,VN-A872,VN-A872,1.7,False
HAN->SGN,20184,25642,QH251,QH251,JU-1410,JU-1410,1.7,False
HAN->SGN,20185,25645,VN7015,VN7015,VN-A358,VN-A358,1.65,False
HAN->SGN,20189,25649,VN213,VN213,VN-A864,VN-A864,1.6667,False
HAN->SGN,20202,25657,9G837,9G837,VN-A279,VN-A279,1.95,False
HAN->SGN,20204,25664,VN251,VN251,VN-A873,VN-A873,1.8667,False
HAN->SGN,20206,25666,VJ137,VJ137,VN-A643,VN-A643,1.8833,False
HAN->SGN,20214,25675,VJ135,VJ135,VN-A500,VN-A500,2.0333,False
HAN->SGN,20220,25690,VJ125,VJ125,VN-A816,VN-A816,1.8,False
HAN->SGN,20221,25693,VN211,VN211,VN-A861,VN-A861,1.75,False
HAN->SGN,20225,25697,VU771,VU771,VN-A129,VN-A129,1.7833,False
HAN->SGN,20232,25705,QH211,QH211,PK-BBK,PK-BBK,1.85,False
HAN->SGN,20234,25707,VJ149,VJ149,LY-NVG,LY-NVG,1.85,False
HAN->SGN,20235,25711,VU775,VU775,VN-A289,VN-A289,1.8,False
HAN->SGN,20238,25716,VN247,VN247,VN-A871,VN-A871,1.7,False
HAN->SGN,20248,25730,9G821,9G821,VN-A280,VN-A280,1.7,False
HAN->SGN,20252,25736,VN209,VN209,VN-A898,VN-A898,1.65,False
HAN->SGN,20253,25737,VJ127,VJ127,VN-A649,VN-A649,1.65,False
HAN->SGN,20258,25740,VU751,VU751,VN-A136,VN-A136,1.6667,False
HAN->SGN,20264,25746,QH207,QH207,VN-A227,VN-A227,1.7667,False
HAN->SGN,20271,25763,VN245,VN245,VN-A392,VN-A392,1.6833,False
HAN->SGN,20287,25780,VN207,VN207,VN-A864,VN-A864,1.6333,False
HAN->SGN,20290,25783,VN7013,VN7013,VN-A358,VN-A358,1.75,False
HAN->SGN,20294,25788,VJ181,VJ181,VN-A650,VN-A650,1.7333,False
HAN->SGN,20298,25793,9G805,9G805,VN-A279,VN-A279,1.7167,False
HAN->SGN,20303,25800,VN243,VN243,VN-A865,VN-A865,1.6833,False
HAN->SGN,20305,25806,9G801,9G801,VN-A281,VN-A281,1.65,False
HAN->SGN,20309,25808,VJ185,VJ185,VN-A671,VN-A671,1.75,False
HAN->SGN,20311,25813,VN205,VN205,VN-A503,VN-A503,1.7333,False
HAN->SGN,20312,25815,VJ179,VJ179,VN-A554,VN-A554,1.7167,False
HAN->SGN,20313,25817,VJ1123,VJ1123,VN-A661,VN-A661,1.65,False
HAN->SGN,20316,25835,9G8803,9G8803,VN-A280,VN-A280,1.6667,False
HAN->SGN,20317,25836,VU781,VU781,VN-A289,VN-A289,1.75,False
HAN->SGN,20318,25839,VN7027,VN7027,VN-A505,VN-A505,1.65,False
HAN->SGN,20322,25844,9G8895,9G8895,VN-A282,VN-A282,1.5833,False
HAN->SGN,20338,25852,VN7011,VN7011,VN-A325,VN-A325,1.6667,False
HAN->SGN,20354,26885,9G8901,9G8901,VN-A281,VN-A281,2.0333,False
HAN->SGN,20359,26896,VN7215,VN7215,VN-A323,VN-A323,2.0833,False
HAN->SGN,20361,26899,VN6025,VN6025,VN-A363,VN-A363,2.0833,False
HAN->SGN,20362,26908,VJ1197,VJ1197,VN-A689,VN-A689,2.0,False
HAN->SGN,20367,26917,VN221,VN221,VN-A866,VN-A866,2.0833,False
HAN->SGN,20368,26918,VU701,VU701,VN-A129,VN-A129,2.0833,False
HAN->SGN,20370,26920,9G885,9G885,VN-A284,VN-A284,2.2,False
HAN->SGN,20371,26921,QH273,QH273,PK-BBK,PK-BBK,2.2333,False
HAN->SGN,20372,26923,VJ161,VJ161,VN-A646,VN-A646,2.2167,False
HAN->SGN,20373,26926,VN7217,VN7217,VN-A329,VN-A329,2.3,False
HAN->SGN,20377,25908,VN7249,VN7249,VN-A617,VN-A617,2.4,False
HAN->SGN,20380,25913,VN7247,VN7247,VN-A398,VN-A398,2.3333,False
HAN->SGN,20381,25917,VN7003,VN7003,VN-A513,VN-A513,2.2333,False
HAN->SGN,20382,25915,QH271,QH271,VN-A227,VN-A227,2.35,False
HAN->SGN,20386,25926,VN7021,VN7021,VN-A886,VN-A886,2.3833,False
HAN->SGN,20393,25932,VJ155,VJ155,VN-A637,VN-A637,2.6167,False
HAN->SGN,20394,25937,VN263,VN263,VN-A861,VN-A861,2.4333,False
HAN->SGN,20400,25943,VN7253,VN7253,VN-A353,VN-A353,2.55,False
HAN->SGN,20401,25944,9G873,9G873,VN-A280,VN-A280,2.55,False
HAN->SGN,20402,25947,VJ163,VJ163,LY-MLI,LY-MLI,2.4833,False
HAN->SGN,20404,25955,VN219,VN219,VN-A865,VN-A865,2.2833,False
HAN->SGN,20406,25958,VJ173,VJ173,VN-A547,VN-A547,2.2667,False
HAN->SGN,20411,25969,VN231,VN231,VN-A874,VN-A874,2.05,False
HAN->SGN,20417,25979,9G869,9G869,VN-A286,VN-A286,2.0,False
HAN->SGN,20421,25980,VJ165,VJ165,VN-A538,VN-A538,2.1833,False
HAN->SGN,20422,25989,VJ193,VJ193,VN-A535,VN-A535,1.8167,False
HAN->SGN,20424,25991,VN259,VN259,VN-A892,VN-A892,1.8333,False
HAN->SGN,20431,25998,VJ147,VJ147,VN-A635,VN-A635,1.8667,False
HAN->SGN,20436,26002,VN257,VN257,VN-A888,VN-A888,2.0,False
HAN->SGN,20441,26009,VN217,VN217,VN-A878,VN-A878,1.9333,False
HAN->SGN,20444,26013,VJ175,VJ175,VN-A632,VN-A632,1.9667,False
HAN->SGN,20445,26015,VJ151,VJ151,LY-NVE,LY-NVE,1.95,False
HAN->SGN,20448,26019,VJ153,VJ153,VN-A575,VN-A575,1.9333,False
HAN->SGN,20451,26022,QH255,QH255,VN-A596,VN-A596,1.95,False
HAN->SGN,20455,26029,VN273,VN273,VN-A864,VN-A864,1.8833,False
HAN->SGN,20456,26028,VJ191,VJ191,VN-A543,VN-A543,1.95,False
HAN->SGN,20458,26036,VJ157,VJ157,VN-A651,VN-A651,1.7333,False
